test_txndate,test_storecode,Customers,Bills,ItemQty,Sales
2019-11-11 00:00:00,14,16,18,154.0,70436.0
2019-11-11 00:00:00,5,39,40,480.0,232996.0
2019-11-11 00:00:00,6,64,68,650.0,319962.0
2019-11-11 00:00:00,7,28,28,376.0,117692.0
2019-11-12 00:00:00,11,31,33,576.0,284948.0
2019-11-12 00:00:00,14,18,18,276.0,65933.0
2019-11-12 00:00:00,5,39,45,416.0,170516.0
2019-11-12 00:00:00,6,58,62,660.0,309835.0
2019-11-12 00:00:00,7,35,36,492.0,107768.0
2019-11-12 00:00:00,Warehouse,1,1,2.0,9900.0
2019-11-13 00:00:00,11,30,33,306.0,185172.0
2019-11-13 00:00:00,14,25,27,442.0,106118.0
2019-11-13 00:00:00,5,26,26,212.0,114276.0
2019-11-13 00:00:00,6,44,48,502.0,299566.0
2019-11-13 00:00:00,7,30,32,198.0,101444.0
2019-11-13 00:00:00,Warehouse,1,1,2.0,3998.0
2019-11-14 00:00:00,11,47,48,1076.0,268820.0
2019-11-14 00:00:00,14,22,23,498.0,144940.0
2019-11-14 00:00:00,5,30,31,478.0,161422.0
2019-11-14 00:00:00,6,45,47,434.0,262674.0
2019-11-14 00:00:00,7,31,33,336.0,187248.0
2019-11-14 00:00:00,Warehouse,1,1,2.0,11300.0
2019-11-15 00:00:00,11,28,29,276.0,112792.0
2019-11-15 00:00:00,14,23,26,500.0,165914.0
2019-11-15 00:00:00,5,28,29,266.0,96956.0
2019-11-15 00:00:00,6,48,54,546.0,313618.0
2019-11-15 00:00:00,7,23,24,192.0,71900.0
2019-11-15 00:00:00,Warehouse,3,3,70.0,127540.0
2019-11-16 00:00:00,11,43,44,348.0,200296.0
2019-11-16 00:00:00,14,22,23,178.0,76896.0
2019-11-16 00:00:00,5,54,58,532.0,303444.0
2019-11-16 00:00:00,6,66,72,650.0,285264.0
2019-11-16 00:00:00,7,68,72,598.0,209056.0
2019-11-16 00:00:00,Warehouse,3,3,76.0,30180.0
2019-11-17 00:00:00,11,46,51,488.0,280376.0
2019-11-17 00:00:00,14,18,22,190.0,49073.0
2019-11-17 00:00:00,5,30,33,314.0,166060.0
2019-11-17 00:00:00,6,76,80,1308.0,450316.0
2019-11-17 00:00:00,7,80,85,558.0,308866.0
2019-11-18 00:00:00,11,36,39,562.0,209932.0
2019-11-18 00:00:00,14,25,27,304.0,88678.0
2019-11-18 00:00:00,5,36,37,256.0,157554.0
2019-11-18 00:00:00,6,68,79,770.0,322048.0
2019-11-18 00:00:00,7,24,24,232.0,99208.0
2019-11-18 00:00:00,Warehouse,1,1,32.0,9760.0
2019-11-19 00:00:00,11,45,47,594.0,228780.0
2019-11-19 00:00:00,14,22,23,226.0,125428.0
2019-11-19 00:00:00,5,26,29,158.0,104606.0
2019-11-19 00:00:00,6,61,65,768.0,319462.0
2019-11-19 00:00:00,7,25,25,174.0,100256.0
2019-11-19 00:00:00,Warehouse,2,2,12.0,14924.0
2019-11-20 00:00:00,11,33,33,346.0,183156.0
2019-11-20 00:00:00,14,17,20,472.0,117474.0
2019-11-20 00:00:00,5,39,41,492.0,177722.0
2019-11-20 00:00:00,6,65,68,1220.0,391090.0
2019-11-20 00:00:00,7,28,28,288.0,118746.0
2019-11-20 00:00:00,Warehouse,1,1,2.0,9900.0
2019-11-21 00:00:00,11,30,34,438.0,97216.0
2019-11-21 00:00:00,14,18,20,382.0,88454.0
2019-11-21 00:00:00,5,28,29,390.0,191106.0
2019-11-21 00:00:00,6,52,55,544.0,305552.0
2019-11-21 00:00:00,7,34,35,236.0,135046.0
2019-11-21 00:00:00,Warehouse,3,3,62.0,30100.0
2019-11-22 00:00:00,11,36,37,542.0,202134.0
2019-11-22 00:00:00,14,17,18,106.0,52194.0
2019-11-22 00:00:00,5,26,26,270.0,126534.0
2019-11-22 00:00:00,6,53,59,784.0,259061.0
2019-11-22 00:00:00,7,37,39,324.0,150380.0
2019-11-22 00:00:00,Warehouse,1,1,2.0,9900.0
2019-11-23 00:00:00,11,45,46,1340.0,186530.0
2019-11-23 00:00:00,14,29,31,254.0,92344.0
2019-11-23 00:00:00,5,34,37,400.0,251312.0
2019-11-23 00:00:00,6,59,63,904.0,316460.0
2019-11-23 00:00:00,7,43,44,664.0,268074.0
2019-11-24 00:00:00,11,43,46,506.0,290784.0
2019-11-24 00:00:00,14,21,25,222.0,48346.0
2019-11-24 00:00:00,5,39,44,524.0,350952.0
2019-11-24 00:00:00,6,65,73,892.0,303705.0
2019-11-24 00:00:00,7,53,57,680.0,192572.0
2019-11-24 00:00:00,Warehouse,1,1,2.0,9900.0
2019-11-25 00:00:00,11,29,29,436.0,141984.0
2019-11-25 00:00:00,14,15,18,228.0,99238.0
2019-11-25 00:00:00,5,31,32,272.0,118838.0
2019-11-25 00:00:00,6,59,64,650.0,245956.0
2019-11-25 00:00:00,7,29,29,230.0,111878.0
2019-11-25 00:00:00,Warehouse,1,2,52.0,10640.0
2019-11-26 00:00:00,11,32,32,398.0,156444.0
2019-11-26 00:00:00,14,18,18,116.0,98222.0
2019-11-26 00:00:00,5,35,37,404.0,178752.0
2019-11-26 00:00:00,6,53,56,758.0,315684.0
2019-11-26 00:00:00,7,28,29,328.0,122694.0
2019-11-27 00:00:00,11,34,36,370.0,170400.0
2019-11-27 00:00:00,14,23,24,356.0,124026.0
2019-11-27 00:00:00,5,24,27,162.0,126730.0
2019-11-27 00:00:00,6,56,62,800.0,247104.0
2019-11-27 00:00:00,7,30,30,250.0,125986.0
2019-11-27 00:00:00,Warehouse,1,1,2.0,9900.0
2019-11-28 00:00:00,11,31,31,392.0,193314.0
2019-11-28 00:00:00,14,19,19,120.0,74294.0
2019-11-28 00:00:00,5,31,34,352.0,136536.0
2019-11-28 00:00:00,6,40,42,384.0,173172.0
2019-11-28 00:00:00,7,36,36,298.0,124316.0
2019-11-29 00:00:00,11,34,34,350.0,144016.0
2019-11-29 00:00:00,14,11,14,266.0,75794.0
2019-11-29 00:00:00,5,25,26,220.0,92070.0
2019-11-29 00:00:00,6,47,53,586.0,277641.0
2019-11-29 00:00:00,7,40,40,350.0,121248.0
2019-11-29 00:00:00,Warehouse,2,2,26.0,38220.0
2019-11-30 00:00:00,11,42,43,488.0,166460.0
2019-11-30 00:00:00,14,20,27,386.0,116816.0
2019-11-30 00:00:00,5,43,43,614.0,296360.0
2019-11-30 00:00:00,6,69,74,898.0,358700.0
2019-11-30 00:00:00,7,43,44,638.0,181972.0
2019-11-30 00:00:00,Warehouse,2,2,88.0,73320.0
2019-12-01 00:00:00,11,52,56,526.0,273292.0
2019-12-01 00:00:00,14,23,28,260.0,230295.0
2019-12-01 00:00:00,5,46,48,882.0,230068.0
2019-12-01 00:00:00,6,64,72,948.0,353162.0
2019-12-01 00:00:00,7,63,65,698.0,296314.0
2019-12-02 00:00:00,11,27,28,366.0,162738.0
2019-12-02 00:00:00,14,22,25,200.0,74668.0
2019-12-02 00:00:00,5,34,36,430.0,161358.0
2019-12-02 00:00:00,6,61,68,940.0,334994.0
2019-12-02 00:00:00,7,49,51,546.0,241772.0
2019-12-03 00:00:00,11,45,50,744.0,212192.0
2019-12-03 00:00:00,14,22,24,378.0,50676.0
2019-12-03 00:00:00,5,36,37,350.0,150142.0
2019-12-03 00:00:00,6,54,61,776.0,310688.0
2019-12-03 00:00:00,7,33,35,386.0,106679.0
2019-12-03 00:00:00,Warehouse,1,1,2.0,3998.0
2019-12-04 00:00:00,11,39,40,510.0,234670.0
2019-12-04 00:00:00,14,26,29,202.0,64032.0
2019-12-04 00:00:00,5,29,30,446.0,143134.0
2019-12-04 00:00:00,6,63,70,936.0,302920.0
2019-12-04 00:00:00,7,39,40,386.0,146798.0
2019-12-04 00:00:00,Warehouse,1,1,42.0,14940.0
2019-12-05 00:00:00,11,47,50,352.0,224040.0
2019-12-05 00:00:00,14,22,29,130.0,72442.0
2019-12-05 00:00:00,5,28,28,242.0,146462.0
2019-12-05 00:00:00,6,62,68,740.0,242706.0
2019-12-05 00:00:00,7,37,40,268.0,121292.0
2019-12-05 00:00:00,Warehouse,1,1,2.0,9900.0
2019-12-06 00:00:00,11,27,28,422.0,140702.0
2019-12-06 00:00:00,14,20,21,284.0,74082.0
2019-12-06 00:00:00,5,29,34,362.0,153690.0
2019-12-06 00:00:00,6,61,65,766.0,309222.0
2019-12-06 00:00:00,7,34,35,260.0,142596.0
2019-12-06 00:00:00,Warehouse,2,2,24.0,21998.0
2019-12-07 00:00:00,11,33,34,1066.0,209334.0
2019-12-07 00:00:00,14,26,28,258.0,114700.0
2019-12-07 00:00:00,5,43,46,444.0,174872.0
2019-12-07 00:00:00,6,72,79,1006.0,382508.0
2019-12-07 00:00:00,7,49,52,578.0,160718.0
2019-12-07 00:00:00,Warehouse,1,2,4.0,19800.0
2019-12-08 00:00:00,11,42,46,354.0,204430.0
2019-12-08 00:00:00,14,29,34,178.0,95953.0
2019-12-08 00:00:00,5,40,45,572.0,259400.0
2019-12-08 00:00:00,6,76,87,1370.0,459328.0
2019-12-08 00:00:00,7,64,69,584.0,302430.0
2019-12-09 00:00:00,11,34,35,296.0,160166.0
2019-12-09 00:00:00,14,29,33,330.0,148842.0
2019-12-09 00:00:00,5,29,29,196.0,142808.0
2019-12-09 00:00:00,6,77,86,900.0,319462.0
2019-12-09 00:00:00,7,38,38,330.0,135964.0
2019-12-09 00:00:00,Warehouse,2,2,1218.0,413900.0
2019-12-10 00:00:00,11,38,38,476.0,201754.0
2019-12-10 00:00:00,14,22,25,136.0,61502.0
2019-12-10 00:00:00,5,35,36,220.0,145566.0
2019-12-10 00:00:00,6,56,61,802.0,258354.0
2019-12-10 00:00:00,7,35,36,304.0,96578.0
2019-12-10 00:00:00,Warehouse,2,2,18.0,51560.0
2019-12-11 00:00:00,11,33,35,268.0,188836.0
2019-12-11 00:00:00,14,30,32,326.0,117452.0
2019-12-11 00:00:00,5,35,40,326.0,203870.0
2019-12-11 00:00:00,6,56,70,998.0,284184.0
2019-12-11 00:00:00,7,36,37,520.0,226462.0
2019-12-11 00:00:00,Warehouse,2,2,8.0,32820.0
2019-12-12 00:00:00,11,38,41,318.0,261664.0
2019-12-12 00:00:00,14,22,23,406.0,82588.0
2019-12-12 00:00:00,5,34,36,452.0,161612.0
2019-12-12 00:00:00,6,47,51,512.0,258782.0
2019-12-12 00:00:00,7,29,30,182.0,70944.0
2019-12-12 00:00:00,Warehouse,1,1,2.0,20180.0
2019-12-13 00:00:00,11,34,36,706.0,130956.0
2019-12-13 00:00:00,14,28,33,282.0,114536.0
2019-12-13 00:00:00,5,37,39,310.0,209640.0
2019-12-13 00:00:00,6,70,79,1164.0,341034.0
2019-12-13 00:00:00,7,26,29,212.0,68542.0
2019-12-13 00:00:00,Warehouse,1,1,2.0,9900.0
2019-12-14 00:00:00,11,52,53,1144.0,315750.0
2019-12-14 00:00:00,14,20,21,182.0,45832.0
2019-12-14 00:00:00,5,41,41,446.0,200274.0
2019-12-14 00:00:00,6,73,85,1144.0,546024.0
2019-12-14 00:00:00,7,44,45,780.0,209856.0
2019-12-14 00:00:00,Warehouse,2,2,262.0,91274.0
2019-12-15 00:00:00,11,35,37,436.0,224408.0
2019-12-15 00:00:00,14,23,28,392.0,119134.0
2019-12-15 00:00:00,5,41,47,562.0,253552.0
2019-12-15 00:00:00,6,78,88,1230.0,488312.0
2019-12-15 00:00:00,7,59,62,478.0,238114.0
2019-12-15 00:00:00,Warehouse,1,1,2.0,9900.0
2019-12-16 00:00:00,11,36,37,260.0,160160.0
2019-12-16 00:00:00,14,28,33,348.0,167570.0
2019-12-16 00:00:00,5,29,31,192.0,76088.0
2019-12-16 00:00:00,6,63,67,616.0,360154.0
2019-12-16 00:00:00,7,42,43,362.0,203226.0
2019-12-16 00:00:00,Warehouse,2,2,24.0,32100.0
2019-12-17 00:00:00,11,48,51,532.0,293550.0
2019-12-17 00:00:00,14,27,29,428.0,92935.0
2019-12-17 00:00:00,5,38,43,352.0,245126.0
2019-12-17 00:00:00,6,76,87,980.0,463928.0
2019-12-17 00:00:00,7,34,37,332.0,146814.0
2019-12-17 00:00:00,Warehouse,2,2,4.0,25880.0
2019-12-18 00:00:00,11,40,43,372.0,198846.0
2019-12-18 00:00:00,14,25,34,322.0,114692.0
2019-12-18 00:00:00,5,35,37,284.0,173440.0
2019-12-18 00:00:00,6,69,80,702.0,378748.0
2019-12-18 00:00:00,7,33,34,270.0,105524.0
2019-12-18 00:00:00,Warehouse,2,2,42.0,41880.0
2019-12-19 00:00:00,11,38,39,438.0,248614.0
2019-12-19 00:00:00,14,22,33,424.0,161448.0
2019-12-19 00:00:00,5,41,43,636.0,175700.0
2019-12-19 00:00:00,6,56,61,960.0,379976.0
2019-12-19 00:00:00,7,37,37,304.0,132216.0
2019-12-19 00:00:00,Warehouse,1,1,4.0,18800.0
2019-12-20 00:00:00,11,39,42,314.0,150190.0
2019-12-20 00:00:00,14,29,34,314.0,85032.0
2019-12-20 00:00:00,5,33,35,382.0,127092.0
2019-12-20 00:00:00,6,69,74,1300.0,497060.0
2019-12-20 00:00:00,7,34,35,336.0,207750.0
2019-12-20 00:00:00,Warehouse,5,5,26.0,31732.0
2019-12-21 00:00:00,11,47,50,906.0,179602.0
2019-12-21 00:00:00,14,35,40,224.0,61974.0
2019-12-21 00:00:00,5,59,66,594.0,356766.0
2019-12-21 00:00:00,6,76,88,1248.0,566026.0
2019-12-21 00:00:00,7,43,45,694.0,163772.0
2019-12-21 00:00:00,Warehouse,2,2,14.0,15220.0
2019-12-22 00:00:00,11,46,47,550.0,233322.0
2019-12-22 00:00:00,14,24,26,392.0,65110.0
2019-12-22 00:00:00,5,45,48,664.0,243898.0
2019-12-22 00:00:00,6,65,75,1006.0,341608.0
2019-12-22 00:00:00,7,55,59,618.0,247590.0
2019-12-22 00:00:00,Warehouse,1,1,2.0,9900.0
2019-12-23 00:00:00,11,45,46,540.0,175416.0
2019-12-23 00:00:00,14,29,34,214.0,113654.0
2019-12-23 00:00:00,5,41,44,388.0,202708.0
2019-12-23 00:00:00,6,57,65,644.0,261388.0
2019-12-23 00:00:00,7,55,57,452.0,199058.0
2019-12-23 00:00:00,Warehouse,1,1,78.0,83760.0
2019-12-24 00:00:00,11,52,55,692.0,296086.0
2019-12-24 00:00:00,14,19,20,162.0,129004.0
2019-12-24 00:00:00,5,47,49,514.0,226656.0
2019-12-24 00:00:00,6,73,81,742.0,404606.0
2019-12-24 00:00:00,7,39,39,278.0,129976.0
2019-12-24 00:00:00,Warehouse,3,3,70.0,79580.0
2019-12-25 00:00:00,11,42,43,342.0,157076.0
2019-12-25 00:00:00,14,19,22,196.0,60714.0
2019-12-25 00:00:00,5,42,42,400.0,203540.0
2019-12-25 00:00:00,6,76,85,894.0,489580.0
2019-12-25 00:00:00,7,57,59,514.0,238430.0
2019-12-25 00:00:00,Warehouse,1,1,20.0,7520.0
2019-12-26 00:00:00,11,29,31,498.0,179632.0
2019-12-26 00:00:00,14,23,26,224.0,137186.0
2019-12-26 00:00:00,5,36,38,330.0,192222.0
2019-12-26 00:00:00,6,56,60,708.0,297854.0
2019-12-26 00:00:00,7,40,41,342.0,117242.0
2019-12-26 00:00:00,Warehouse,1,1,2.0,9900.0
2019-12-27 00:00:00,11,32,33,298.0,210690.0
2019-12-27 00:00:00,14,26,30,468.0,155374.0
2019-12-27 00:00:00,5,39,41,362.0,211130.0
2019-12-27 00:00:00,6,68,78,774.0,379462.0
2019-12-27 00:00:00,7,30,30,400.0,104780.0
2019-12-27 00:00:00,Warehouse,1,1,96.0,28800.0
2019-12-28 00:00:00,11,37,40,600.0,255324.0
2019-12-28 00:00:00,14,25,25,178.0,109110.0
2019-12-28 00:00:00,5,34,34,260.0,189806.0
2019-12-28 00:00:00,6,79,90,900.0,559679.0
2019-12-28 00:00:00,7,45,46,570.0,237598.0
2019-12-28 00:00:00,Warehouse,2,2,4.0,25698.0
2019-12-29 00:00:00,11,42,49,428.0,275700.0
2019-12-29 00:00:00,14,20,23,232.0,80734.0
2019-12-29 00:00:00,5,46,48,416.0,241260.0
2019-12-29 00:00:00,6,74,85,938.0,366409.0
2019-12-29 00:00:00,7,47,50,542.0,160098.0
2019-12-30 00:00:00,11,46,46,994.0,301312.0
2019-12-30 00:00:00,14,29,40,378.0,117878.0
2019-12-30 00:00:00,5,46,47,448.0,239620.0
2019-12-30 00:00:00,6,67,81,822.0,504054.0
2019-12-30 00:00:00,7,40,44,406.0,236670.0
2019-12-30 00:00:00,Warehouse,2,2,14.0,24060.0
2019-12-31 00:00:00,11,50,53,440.0,202198.0
2019-12-31 00:00:00,14,27,30,304.0,257122.0
2019-12-31 00:00:00,5,47,49,400.0,238202.0
2019-12-31 00:00:00,6,74,82,956.0,536419.0
2019-12-31 00:00:00,7,42,45,580.0,184825.0
2019-12-31 00:00:00,Warehouse,3,3,72.0,67750.0
2020-01-01 00:00:00,11,46,50,368.0,211804.0
2020-01-01 00:00:00,14,26,31,128.0,64746.0
2020-01-01 00:00:00,5,45,45,836.0,203842.0
2020-01-01 00:00:00,6,60,62,770.0,292388.0
2020-01-01 00:00:00,7,42,42,338.0,115578.0
2020-01-01 00:00:00,Ecommerce,2,2,4.0,11080.0
2020-01-01 00:00:00,Warehouse,1,1,2.0,11200.0
2020-01-02 00:00:00,11,36,38,460.0,141232.0
2020-01-02 00:00:00,14,20,24,494.0,124146.0
2020-01-02 00:00:00,5,46,49,894.0,293218.0
2020-01-02 00:00:00,6,62,72,892.0,401904.0
2020-01-02 00:00:00,7,42,42,518.0,138230.0
2020-01-02 00:00:00,Warehouse,1,1,2.0,9900.0
2020-01-03 00:00:00,11,42,43,326.0,221006.0
2020-01-03 00:00:00,14,18,22,180.0,79940.0
2020-01-03 00:00:00,5,28,30,248.0,144022.0
2020-01-03 00:00:00,6,49,51,564.0,267808.0
2020-01-03 00:00:00,7,32,36,484.0,155868.0
2020-01-04 00:00:00,11,49,53,392.0,246134.0
2020-01-04 00:00:00,14,22,27,404.0,85020.0
2020-01-04 00:00:00,5,49,50,550.0,179816.0
2020-01-04 00:00:00,6,77,90,1002.0,371346.0
2020-01-04 00:00:00,7,39,43,366.0,166840.0
2020-01-04 00:00:00,Warehouse,2,2,64.0,114480.0
2020-01-05 00:00:00,11,57,60,1136.0,335066.0
2020-01-05 00:00:00,14,24,30,264.0,125178.0
2020-01-05 00:00:00,5,36,37,264.0,173408.0
2020-01-05 00:00:00,6,72,87,908.0,522900.0
2020-01-05 00:00:00,7,46,51,772.0,167812.0
2020-01-05 00:00:00,Warehouse,1,1,2.0,9900.0
2020-01-06 00:00:00,11,43,46,372.0,271752.0
2020-01-06 00:00:00,14,21,23,118.0,81805.0
2020-01-06 00:00:00,5,37,37,178.0,177600.0
2020-01-06 00:00:00,6,64,66,732.0,300816.0
2020-01-06 00:00:00,7,38,42,322.0,144062.0
2020-01-06 00:00:00,Warehouse,5,6,92.0,101976.0
2020-01-07 00:00:00,11,38,42,336.0,225898.0
2020-01-07 00:00:00,14,37,40,242.0,146960.0
2020-01-07 00:00:00,5,32,35,322.0,149894.0
2020-01-07 00:00:00,6,68,78,670.0,406362.0
2020-01-07 00:00:00,7,37,38,238.0,103886.0
2020-01-07 00:00:00,Warehouse,4,5,78.0,65910.0
2020-01-08 00:00:00,11,35,37,464.0,230638.0
2020-01-08 00:00:00,14,29,34,464.0,84062.0
2020-01-08 00:00:00,5,34,35,300.0,110182.0
2020-01-08 00:00:00,6,64,70,800.0,323422.0
2020-01-08 00:00:00,7,26,28,252.0,152554.0
2020-01-08 00:00:00,Warehouse,1,1,2.0,9900.0
2020-01-09 00:00:00,11,39,39,396.0,175858.0
2020-01-09 00:00:00,14,25,27,202.0,62868.0
2020-01-09 00:00:00,5,29,30,384.0,120902.0
2020-01-09 00:00:00,6,66,69,1086.0,260732.0
2020-01-09 00:00:00,7,32,35,348.0,119084.0
2020-01-09 00:00:00,Warehouse,3,3,40.0,60852.0
2020-01-10 00:00:00,11,40,41,468.0,187054.0
2020-01-10 00:00:00,14,15,17,92.0,44370.0
2020-01-10 00:00:00,5,44,47,342.0,211260.0
2020-01-10 00:00:00,6,51,59,682.0,233990.0
2020-01-10 00:00:00,7,29,30,270.0,83414.0
2020-01-10 00:00:00,Warehouse,1,1,10.0,3098.0
2020-01-11 00:00:00,11,54,58,1358.0,347100.0
2020-01-11 00:00:00,14,37,46,344.0,128056.0
2020-01-11 00:00:00,5,55,57,492.0,248132.0
2020-01-11 00:00:00,6,75,80,748.0,415368.0
2020-01-11 00:00:00,7,53,56,698.0,175578.0
2020-01-11 00:00:00,Warehouse,5,5,284.0,166118.0
2020-01-12 00:00:00,11,44,46,1274.0,241962.0
2020-01-12 00:00:00,14,28,34,216.0,80067.0
2020-01-12 00:00:00,5,46,49,552.0,244126.0
2020-01-12 00:00:00,6,73,82,1012.0,625960.0
2020-01-12 00:00:00,7,53,58,546.0,165060.0
2020-01-12 00:00:00,Warehouse,1,1,2.0,9900.0
2020-01-13 00:00:00,11,45,45,504.0,197532.0
2020-01-13 00:00:00,14,30,34,400.0,82178.0
2020-01-13 00:00:00,5,35,37,374.0,204944.0
2020-01-13 00:00:00,6,83,94,1074.0,340218.0
2020-01-13 00:00:00,7,41,43,398.0,160734.0
2020-01-13 00:00:00,Warehouse,1,1,4.0,19396.0
2020-01-14 00:00:00,11,28,28,316.0,132260.0
2020-01-14 00:00:00,14,11,15,110.0,52598.0
2020-01-14 00:00:00,5,36,38,276.0,246722.0
2020-01-14 00:00:00,6,32,39,404.0,178726.0
2020-01-14 00:00:00,7,25,26,198.0,96383.0
2020-01-14 00:00:00,Warehouse,1,1,2.0,2100.0
2020-01-15 00:00:00,11,32,32,438.0,180594.0
2020-01-15 00:00:00,14,12,14,220.0,21340.0
2020-01-15 00:00:00,5,25,28,314.0,131894.0
2020-01-15 00:00:00,6,50,55,570.0,253648.0
2020-01-15 00:00:00,7,55,60,604.0,190956.0
2020-01-15 00:00:00,Warehouse,1,1,2.0,9900.0
2020-01-16 00:00:00,11,26,28,262.0,121936.0
2020-01-16 00:00:00,14,21,28,326.0,86400.0
2020-01-16 00:00:00,5,34,35,382.0,186580.0
2020-01-16 00:00:00,6,60,66,598.0,272736.0
2020-01-16 00:00:00,7,44,47,426.0,153996.0
2020-01-17 00:00:00,11,35,36,274.0,158700.0
2020-01-17 00:00:00,14,32,37,280.0,116018.0
2020-01-17 00:00:00,5,36,38,390.0,171894.0
2020-01-17 00:00:00,6,55,59,710.0,279164.0
2020-01-17 00:00:00,7,30,31,384.0,99300.0
2020-01-17 00:00:00,Warehouse,1,1,2.0,4160.0
2020-01-18 00:00:00,11,44,47,376.0,198464.0
2020-01-18 00:00:00,14,29,32,484.0,137712.0
2020-01-18 00:00:00,5,48,53,694.0,382692.0
2020-01-18 00:00:00,6,68,74,758.0,244412.0
2020-01-18 00:00:00,7,39,42,842.0,189634.0
2020-01-18 00:00:00,Warehouse,5,5,118.0,45739.0
2020-01-19 00:00:00,11,43,46,534.0,248862.0
2020-01-19 00:00:00,14,17,20,150.0,44984.0
2020-01-19 00:00:00,5,40,44,376.0,255214.0
2020-01-19 00:00:00,6,69,76,1060.0,313690.0
2020-01-19 00:00:00,7,33,35,232.0,78350.0
2020-01-19 00:00:00,Ecommerce,2,2,4.0,10200.0
2020-01-20 00:00:00,11,44,48,450.0,226020.0
2020-01-20 00:00:00,14,18,19,114.0,99446.0
2020-01-20 00:00:00,5,21,23,198.0,124666.0
2020-01-20 00:00:00,6,55,61,782.0,336264.0
2020-01-20 00:00:00,7,33,33,300.0,136698.0
2020-01-20 00:00:00,Ecommerce,1,1,2.0,5320.0
2020-01-21 00:00:00,11,41,42,480.0,183194.0
2020-01-21 00:00:00,14,23,25,244.0,75896.0
2020-01-21 00:00:00,5,34,36,390.0,262598.0
2020-01-21 00:00:00,6,75,84,916.0,328802.0
2020-01-21 00:00:00,7,33,36,274.0,131846.0
2020-01-21 00:00:00,Warehouse,1,1,2.0,9900.0
2020-01-22 00:00:00,11,31,34,390.0,146490.0
2020-01-22 00:00:00,14,20,24,384.0,120978.0
2020-01-22 00:00:00,5,25,27,248.0,125306.0
2020-01-22 00:00:00,6,65,67,940.0,317150.0
2020-01-22 00:00:00,7,39,42,436.0,134294.0
2020-01-22 00:00:00,Warehouse,2,2,46.0,10000.0
2020-01-23 00:00:00,11,36,40,1168.0,159628.0
2020-01-23 00:00:00,14,18,20,214.0,60072.0
2020-01-23 00:00:00,5,31,31,266.0,131668.0
2020-01-23 00:00:00,6,52,54,580.0,208288.0
2020-01-23 00:00:00,7,28,28,344.0,131642.0
2020-01-23 00:00:00,Warehouse,2,3,238.0,128658.0
2020-01-24 00:00:00,11,36,36,532.0,159104.0
2020-01-24 00:00:00,14,21,23,302.0,87046.0
2020-01-24 00:00:00,5,36,39,502.0,163612.0
2020-01-24 00:00:00,6,62,68,708.0,372746.0
2020-01-24 00:00:00,7,30,33,270.0,117102.0
2020-01-24 00:00:00,Warehouse,2,2,28.0,9010.0
2020-01-25 00:00:00,11,44,45,418.0,157732.0
2020-01-25 00:00:00,14,24,28,282.0,110344.0
2020-01-25 00:00:00,5,44,46,546.0,238212.0
2020-01-25 00:00:00,6,73,80,1038.0,420888.0
2020-01-25 00:00:00,7,42,43,794.0,201613.0
2020-01-25 00:00:00,Warehouse,2,2,34.0,46260.0
2020-01-26 00:00:00,11,40,41,540.0,256378.0
2020-01-26 00:00:00,14,22,26,678.0,113508.0
2020-01-26 00:00:00,5,41,44,348.0,181586.0
2020-01-26 00:00:00,6,61,71,856.0,436576.0
2020-01-26 00:00:00,7,48,55,478.0,216532.0
2020-01-27 00:00:00,11,50,50,276.0,224932.0
2020-01-27 00:00:00,14,29,31,364.0,105888.0
2020-01-27 00:00:00,5,37,38,244.0,138718.0
2020-01-27 00:00:00,6,70,73,760.0,385822.0
2020-01-27 00:00:00,7,30,32,196.0,97342.0
2020-01-27 00:00:00,Warehouse,1,1,2.0,9900.0
2020-01-28 00:00:00,11,30,32,406.0,236854.0
2020-01-28 00:00:00,14,19,19,318.0,43830.0
2020-01-28 00:00:00,5,27,31,134.0,139008.0
2020-01-28 00:00:00,6,52,56,576.0,239942.0
2020-01-28 00:00:00,7,38,40,360.0,121756.0
2020-01-28 00:00:00,Ecommerce,1,1,2.0,2680.0
2020-01-28 00:00:00,Warehouse,1,1,4.0,11960.0
2020-01-29 00:00:00,11,28,29,148.0,160964.0
2020-01-29 00:00:00,14,26,29,220.0,67078.0
2020-01-29 00:00:00,5,32,39,260.0,151556.0
2020-01-29 00:00:00,6,50,52,800.0,291652.0
2020-01-29 00:00:00,7,35,36,324.0,130234.0
2020-01-29 00:00:00,Warehouse,4,4,54.0,41600.0
2020-01-30 00:00:00,11,34,36,568.0,203760.0
2020-01-30 00:00:00,14,20,20,298.0,73146.0
2020-01-30 00:00:00,5,34,34,224.0,151440.0
2020-01-30 00:00:00,6,58,62,754.0,381798.0
2020-01-30 00:00:00,7,39,43,420.0,196802.0
2020-01-30 00:00:00,Warehouse,1,1,128.0,46560.0
2020-01-31 00:00:00,11,44,44,422.0,247604.0
2020-01-31 00:00:00,14,12,12,42.0,113382.0
2020-01-31 00:00:00,5,34,36,430.0,194988.0
2020-01-31 00:00:00,6,70,72,712.0,364166.0
2020-01-31 00:00:00,7,38,40,694.0,153062.0
2020-01-31 00:00:00,Warehouse,2,2,10.0,3426.0
2020-02-01 00:00:00,11,33,37,276.0,157692.0
2020-02-01 00:00:00,14,22,23,272.0,137108.0
2020-02-01 00:00:00,5,52,52,726.0,220918.0
2020-02-01 00:00:00,6,55,62,818.0,287812.0
2020-02-01 00:00:00,7,43,46,894.0,226748.0
2020-02-02 00:00:00,11,42,43,1482.0,254058.0
